family,display_name,experiment,scenario,seed,tracking_backend,best_epoch,best_val_task_loss,task_loss,recon_loss,model,run_dir,output_root,proxy_signal_r2,z_signal_spearman_rho,effective_kstar_mae,effective_kstar_spearman_rho,effective_lag_entropy_mean,effective_lag_peak_accuracy,total_loss,omega_entropy_penalty,omega_entropy_band_violation_share,z_anchor_loss,kstar_mae,kstar_rmse,kstar_spearman_rho,kstar_spearman_p,z_spearman_rho,z_spearman_p,proxy_recon_r2,omega_entropy_mean,omega_peak_accuracy,task_mse,task_mae,task_r2,posthoc_kstar_mae,posthoc_kstar_rmse,posthoc_kstar_spearman_rho,posthoc_kstar_spearman_p,posthoc_profile_entropy_mean,posthoc_profile_peak_accuracy,variant
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed18,nonlinear,18,json,127,0.08471677452325821,0.03473895043134689,0.0038939437363296747,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed18,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9377959448965282,0.9918067951698795,1.3633996617794037,0.9282678075886963,1.6903178675721662,0.5,0.03473895043134689,0.0,0.0,0.0,1.3633996617794037,1.627537349182304,0.9282678075886963,5.3988597162766095e-87,-0.9918067951698795,6.516241926846718e-179,0.9377959448965282,1.6903178675721662,0.5,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed19,nonlinear,19,json,132,0.10496408492326736,0.03847254440188408,0.003956603351980448,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed19,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9357069384029401,0.9921008025200632,1.4398091769218444,0.9265277361971515,1.9347298520268783,0.43,0.03847254440188408,0.0,0.0,0.0,1.4398091769218444,1.6042569837529213,0.9265277361971515,5.306564152294563e-86,0.9921008025200632,1.7741996932702428e-180,0.9357069384029401,1.9347298520268783,0.43,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed2,nonlinear,2,json,152,0.14103767275810242,0.04472600668668747,0.003321598516777158,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed2,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9446144384246956,0.9912967824195605,1.7228459656238555,0.9542706573967813,1.9328043279740996,0.475,0.04472600668668747,0.0,0.0,0.0,1.7228459656238555,1.8731288407857059,0.9542706573967813,8.70887328882663e-106,0.9912967824195605,2.5094849834848215e-176,0.9446144384246956,1.9328043279740996,0.475,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed3,nonlinear,3,json,199,0.07781405001878738,0.028714805841445923,0.0027383058331906796,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed3,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.94294359040826,0.9900532513312835,1.1883452892303468,0.9602418736213579,1.8912438333332502,0.53,0.028714805841445923,0.0,0.0,0.0,1.1883452892303468,1.3671528136831301,0.9602418736213579,1.128019884408231e-111,-0.9900532513312835,1.30435287799749e-170,0.94294359040826,1.8912438333332502,0.53,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed4,nonlinear,4,json,111,0.0772242620587349,0.03411836177110672,0.0035991824697703123,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed4,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9376477062496026,0.9908182704567615,1.3497586858272552,0.9459068805411043,1.7447103771771184,0.52,0.03411836177110672,0.0,0.0,0.0,1.3497586858272552,1.4950357910344714,0.9459068805411043,9.574137302260146e-99,0.9908182704567615,4.905462459724787e-174,0.9376477062496026,1.7447103771771184,0.52,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed5,nonlinear,5,json,87,0.10679204761981964,0.045674730092287064,0.003473358927294612,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed5,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9417335427925724,0.9907552688817222,1.3131547701358794,0.9653586911248474,1.8162535330309268,0.455,0.045674730092287064,0.0,0.0,0.0,1.3131547701358794,1.6554627697696833,0.9653586911248474,1.7329556201432437e-117,-0.9907552688817222,9.62400138258851e-174,0.9417335427925724,1.8162535330309268,0.455,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed6,nonlinear,6,json,134,0.09497834742069244,0.03524916619062424,0.0041411821730434895,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed6,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9324967843736253,0.9906457661441538,1.4226399624347688,0.9542189814872017,1.7893485407911875,0.495,0.03524916619062424,0.0,0.0,0.0,1.4226399624347688,1.6785137729260036,0.9542189814872017,9.714200340918307e-106,0.9906457661441538,3.071270654715941e-173,0.9324967843736253,1.7893485407911875,0.495,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed7,nonlinear,7,json,82,0.06123187020421028,0.037740107625722885,0.003258285578340292,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed7,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9467799703599852,0.9897217430435762,1.212098059654236,0.9607466074506923,1.813843967972274,0.48,0.037740107625722885,0.0,0.0,0.0,1.212098059654236,1.4621395776045052,0.9607466074506923,3.26465788698052e-112,0.9897217430435762,3.295873465293031e-169,0.9467799703599852,1.813843967972274,0.48,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed8,nonlinear,8,json,140,0.09711151570081711,0.03381389006972313,0.005102167837321758,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed8,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9111433018448696,0.9930008250206257,1.4515780758857728,0.9292320651287593,1.8327466293548196,0.515,0.03381389006972313,0.0,0.0,0.0,1.4515780758857728,1.7877305041404408,0.9292320651287593,1.4841255877714585e-87,0.9930008250206257,1.1666952067936257e-185,0.9111433018448696,1.8327466293548196,0.515,,,,,,,,,,no_recon_regularization
ablation,No Recon Regularization,no_recon_regularization_nonlinear_seed9,nonlinear,9,json,79,0.129071444272995,0.06062143296003342,0.0556284599006176,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\no_recon_regularization_nonlinear_seed9,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.07263451955155531,0.040792019800495016,2.238308427333832,0.04027654106205073,1.7454794611986335,0.4,0.06062143296003342,0.0,0.0,0.0,2.238308427333832,2.6085161169900815,0.04027654106205073,0.5712198400175248,-0.040792019800495016,0.5663000311313356,0.07263451955155531,1.7454794611986335,0.4,,,,,,,,,,no_recon_regularization
ablation,Uniform Lag,uniform_lag_nonlinear_seed0,nonlinear,0,json,34,0.11601046472787857,0.09311024099588394,0.004967698361724615,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed0,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.923572070481313,0.9899782494562366,3.275,0.0,2.3025851124040755,0.445,0.09360700845718384,0.0,0.0,0.0,3.275,3.5735136770411273,0.0,1.0,-0.9899782494562366,2.7339411317154705e-170,0.923572070481313,2.3025851124040755,0.445,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed1,nonlinear,1,json,27,0.12440524995326996,0.09536534547805786,0.0029391173738986254,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed1,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9495328104795622,0.9904537613440337,3.01,0.0,2.3025851124040755,0.4,0.09565925598144531,0.0,0.0,0.0,3.01,3.3823069050575527,0.0,1.0,0.9904537613440337,2.2742414046358075e-172,0.9495328104795622,2.3025851124040755,0.4,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed10,nonlinear,10,json,50,0.11539966613054276,0.07845929265022278,0.003623451106250286,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed10,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9429988240519326,0.9818045451136279,2.885,0.0,2.3025851124040755,0.35,0.07882163673639297,0.0,0.0,0.0,2.885,3.246536616149585,0.0,1.0,-0.9818045451136279,8.059403475834673e-145,0.9429988240519326,2.3025851124040755,0.35,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed11,nonlinear,11,json,29,0.1330648809671402,0.10018455982208252,0.00496314000338316,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed11,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9182215724825631,0.9788464711617793,3.025,0.0,2.3025851124040755,0.37,0.100680872797966,0.0,0.0,0.0,3.025,3.361547262794322,0.0,1.0,-0.9788464711617793,2.0890438651532158e-138,0.9182215724825631,2.3025851124040755,0.37,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed12,nonlinear,12,json,42,0.1286228895187378,0.09060411900281906,0.0028567451518028975,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed12,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9583511242528221,0.9880327008175206,3.09,0.0,2.3025851124040755,0.39,0.09088979661464691,0.0,0.0,0.0,3.09,3.424908757908742,0.0,1.0,0.9880327008175206,1.056288250853705e-162,0.9583511242528221,2.3025851124040755,0.39,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed13,nonlinear,13,json,29,0.12096280604600906,0.10438501834869385,0.040003664791584015,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed13,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.3340999979500978,0.6487347183679592,3.215,0.0,2.3025851124040755,0.41,0.10838538408279419,0.0,0.0,0.0,3.215,3.504283093587046,0.0,1.0,-0.6487347183679592,2.8435967086652376e-25,0.3340999979500978,2.3025851124040755,0.41,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed14,nonlinear,14,json,44,0.13717445731163025,0.08315747231245041,0.035368748009204865,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed14,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.4833945280556194,0.5467441686042152,3.13,0.0,2.3025851124040755,0.405,0.08669434487819672,0.0,0.0,0.0,3.13,3.459768778401239,0.0,1.0,-0.5467441686042152,5.50489351781093e-17,0.4833945280556194,2.3025851124040755,0.405,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed15,nonlinear,15,json,27,0.12411315739154816,0.10031808167695999,0.003521115519106388,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed15,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9369413572801815,0.9888682217055429,3.035,0.0,2.3025851124040755,0.39,0.10067019611597061,0.0,0.0,0.0,3.035,3.391164991562634,0.0,1.0,-0.9888682217055429,8.506612813507225e-166,0.9369413572801815,2.3025851124040755,0.39,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed16,nonlinear,16,json,30,0.1401423066854477,0.09685982018709183,0.00290298112668097,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed16,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9547449923840712,0.98996774919373,3.085,0.0,2.3025851124040755,0.39,0.09715011715888977,0.0,0.0,0.0,3.085,3.4132096331752027,0.0,1.0,0.98996774919373,3.031037613802584e-170,0.9547449923840712,2.3025851124040755,0.39,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed17,nonlinear,17,json,35,0.14255420863628387,0.09166213870048523,0.0487838014960289,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed17,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.1585746063024638,0.33508737718442966,3.09,0.0,2.3025851124040755,0.345,0.09654051810503006,0.0,0.0,0.0,3.09,3.402939905434711,0.0,1.0,-0.33508737718442966,1.2339801636908188e-06,0.1585746063024638,2.3025851124040755,0.345,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed18,nonlinear,18,json,48,0.12194924801588058,0.08320046216249466,0.0032463702373206615,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed18,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9471579177697201,0.9917527938198456,3.175,0.0,2.3025851124040755,0.4,0.08352509886026382,0.0,0.0,0.0,3.175,3.4856850115866753,0.0,1.0,-0.9917527938198456,1.2453913582550243e-178,0.9471579177697201,2.3025851124040755,0.4,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed19,nonlinear,19,json,34,0.1367316097021103,0.09264875203371048,0.009128613397479057,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed19,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.8591657916836152,0.9896947423685594,3.195,0.0,2.3025851124040755,0.39,0.09356161206960678,0.0,0.0,0.0,3.195,3.4756294393965534,0.0,1.0,0.9896947423685594,4.2677375064402965e-169,0.8591657916836152,2.3025851124040755,0.39,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed2,nonlinear,2,json,21,0.14696553349494934,0.10474222898483276,0.005371542181819677,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed2,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9058522599997164,0.973689342233556,3.155,0.0,2.3025851124040755,0.41,0.10527938604354858,0.0,0.0,0.0,3.155,3.481379037105842,0.0,1.0,0.973689342233556,3.8918804899083156e-129,0.9058522599997164,2.3025851124040755,0.41,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed3,nonlinear,3,json,32,0.11465222388505936,0.08844464272260666,0.0035320818424224854,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed3,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9290766746907199,0.9894292357308934,3.05,0.0,2.3025851124040755,0.39,0.08879785239696503,0.0,0.0,0.0,3.05,3.392639090737475,0.0,1.0,0.9894292357308934,5.227346029088697e-168,0.9290766746907199,2.3025851124040755,0.39,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed4,nonlinear,4,json,48,0.12564420700073242,0.07873990386724472,0.0042397212237119675,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed4,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9257190866771571,0.9912082802070054,3.23,0.0,2.3025851124040755,0.45,0.07916387915611267,0.0,0.0,0.0,3.23,3.52845575287547,0.0,1.0,-0.9912082802070054,6.803270445843979e-176,0.9257190866771571,2.3025851124040755,0.45,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed5,nonlinear,5,json,35,0.14460964500904083,0.10406903922557831,0.013198241591453552,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed5,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.7803504182036262,0.9460676516912924,3.045,0.0,2.3025851124040755,0.37,0.10538886487483978,0.0,0.0,0.0,3.045,3.4014702703389896,0.0,1.0,-0.9460676516912924,7.187896688733739e-99,0.7803504182036262,2.3025851124040755,0.37,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed6,nonlinear,6,json,27,0.13273237645626068,0.10121297091245651,0.0025579503271728754,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed6,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9597736833397358,0.9871476786919674,3.11,0.0,2.3025851124040755,0.42,0.1014687642455101,0.0,0.0,0.0,3.11,3.4510867853474796,0.0,1.0,-0.9871476786919674,1.1818985189692629e-159,0.9597736833397358,2.3025851124040755,0.42,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed7,nonlinear,7,json,30,0.12489946186542511,0.09859950095415115,0.006672671064734459,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed7,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.8969417630857156,0.9675316882922074,3.155,0.0,2.3025851124040755,0.38,0.09926676750183105,0.0,0.0,0.0,3.155,3.4713109915419564,0.0,1.0,0.9675316882922074,3.162340665770626e-120,0.8969417630857156,2.3025851124040755,0.38,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed8,nonlinear,8,json,30,0.13702403008937836,0.09405386447906494,0.005163714289665222,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed8,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.9076223787258811,0.992150303757594,2.935,0.0,2.3025851124040755,0.355,0.09457023441791534,0.0,0.0,0.0,2.935,3.2924155266308657,0.0,1.0,0.992150303757594,9.544815350891814e-181,0.9076223787258811,2.3025851124040755,0.355,,,,,,,,,,uniform_lag
ablation,Uniform Lag,uniform_lag_nonlinear_seed9,nonlinear,9,json,31,0.14140598475933075,0.09652885794639587,0.008229392580688,,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation\uniform_lag_nonlinear_seed9,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\ablation,0.8695750217296622,0.9553798844971126,3.145,0.0,2.3025851124040755,0.4,0.0973517969250679,0.0,0.0,0.0,3.145,3.462657938636157,0.0,1.0,0.9553798844971126,8.092770011521693e-107,0.8695750217296622,2.3025851124040755,0.4,,,,,,,,,,uniform_lag
cmdl,CMDL,cmdl_nonlinear_seed0,nonlinear,0,json,156,0.09560094773769379,0.03441439941525459,0.0035291954409331083,cmdl,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl\cmdl_nonlinear_seed0,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl,0.9468722623262873,0.9885682142053552,1.6247224521636963,0.9463826630682467,1.8653313785708587,0.5,0.03476731851696968,0.0,0.0,0.0,1.6247224521636963,1.8269898074397606,0.9463826630682467,4.088395831425771e-99,0.9885682142053552,1.1662846224506668e-164,0.9468722623262873,1.8653313785708587,0.5,,,,,,,,,,
cmdl,CMDL,cmdl_nonlinear_seed1,nonlinear,1,json,131,0.10340562462806702,0.03923478722572327,0.003844268387183547,cmdl,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl\cmdl_nonlinear_seed1,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl,0.9312921474622097,0.9921473036825922,1.412449424266815,0.9599989083495244,1.8367920122469246,0.44,0.039619214832782745,0.0,0.0,0.0,1.412449424266815,1.5886705951365772,0.9599989083495244,2.03724600693618e-111,0.9921473036825922,9.911360181164883e-181,0.9312921474622097,1.8367920122469246,0.44,,,,,,,,,,
cmdl,CMDL,cmdl_nonlinear_seed10,nonlinear,10,json,155,0.10122635960578918,0.03756984323263168,0.004380453377962112,cmdl,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl\cmdl_nonlinear_seed10,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl,0.9258466859688946,0.9903667591689793,1.0915798377990722,0.9635886876726568,1.7381083755603797,0.555,0.038007888942956924,0.0,0.0,0.0,1.0915798377990722,1.3319994473881402,0.9635886876726568,2.20495058275253e-115,-0.9903667591689793,5.559911411575664e-172,0.9258466859688946,1.7381083755603797,0.555,,,,,,,,,,
cmdl,CMDL,cmdl_nonlinear_seed11,nonlinear,11,json,179,0.10483094304800034,0.0346248559653759,0.0037501200567930937,cmdl,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl\cmdl_nonlinear_seed11,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl,0.9382821509359598,0.9913252831320785,1.5065461373329163,0.9658089493908883,1.8065187206972508,0.505,0.034999869763851166,0.0,0.0,0.0,1.5065461373329163,1.7023836767034997,0.9658089493908883,4.852138392555418e-118,-0.9913252831320785,1.816180162165028e-176,0.9382821509359598,1.8065187206972508,0.505,,,,,,,,,,
cmdl,CMDL,cmdl_nonlinear_seed12,nonlinear,12,json,124,0.08222012966871262,0.03500998392701149,0.0032858618069440126,cmdl,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl\cmdl_nonlinear_seed12,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl,0.9513665465019101,0.9889972249306234,1.566412546634674,0.9640327400143804,1.823117750568064,0.49,0.035338569432497025,0.0,0.0,0.0,1.566412546634674,1.7953318364360387,0.9640327400143804,6.688890489008942e-116,-0.9889972249306234,2.699729507400376e-166,0.9513665465019101,1.823117750568064,0.49,,,,,,,,,,
cmdl,CMDL,cmdl_nonlinear_seed13,nonlinear,13,json,190,0.10256412625312805,0.034182868897914886,0.004131035413593054,cmdl,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl\cmdl_nonlinear_seed13,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl,0.9287112147122446,0.9902872571814296,1.395663229227066,0.9562344670563163,1.7574727792227016,0.56,0.034595973789691925,0.0,0.0,0.0,1.395663229227066,1.6997673301348588,0.9562344670563163,1.2446616153314344e-107,-0.9902872571814296,1.2495759428938684e-171,0.9287112147122446,1.7574727792227016,0.56,,,,,,,,,,
cmdl,CMDL,cmdl_nonlinear_seed14,nonlinear,14,json,191,0.13376562297344208,0.04018981754779816,0.00373918772675097,cmdl,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl\cmdl_nonlinear_seed14,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl,0.9414921553538081,0.9926798169954252,1.7997508120536805,0.9584100437520747,1.9848552871857492,0.515,0.040563736110925674,0.0,0.0,0.0,1.7997508120536805,2.0299975785355056,0.9584100437520747,8.904969888418585e-110,-0.9926798169954252,9.732051229620596e-184,0.9414921553538081,1.9848552871857492,0.515,,,,,,,,,,
cmdl,CMDL,cmdl_nonlinear_seed15,nonlinear,15,json,200,0.09984138607978821,0.03205312415957451,0.0031234067864716053,cmdl,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl\cmdl_nonlinear_seed15,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl,0.9412985518096623,0.9908617715442887,1.4647457766532899,0.9602422880008464,1.8023245097218887,0.475,0.03236546367406845,0.0,0.0,0.0,1.4647457766532899,1.7805329873267262,0.9602422880008464,1.1268796573775868e-111,0.9908617715442887,3.071952921684647e-174,0.9412985518096623,1.8023245097218887,0.475,,,,,,,,,,
cmdl,CMDL,cmdl_nonlinear_seed16,nonlinear,16,json,200,0.12289764732122421,0.0381028912961483,0.009333929978311062,cmdl,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl\cmdl_nonlinear_seed16,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl,0.8544096673503389,0.9915727893197331,1.4524215388298034,0.9634415867615265,1.9943560088067778,0.495,0.039036285132169724,0.0,0.0,0.0,1.4524215388298034,1.692780768879623,0.9634415867615265,3.2628186569166366e-115,0.9915727893197331,1.0466969435830479e-177,0.8544096673503389,1.9943560088067778,0.495,,,,,,,,,,
cmdl,CMDL,cmdl_nonlinear_seed17,nonlinear,17,json,198,0.11942454427480698,0.03775505721569061,0.003654982428997755,cmdl,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl\cmdl_nonlinear_seed17,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_synthetic\complete_20seed_20260426\cmdl,0.9336264470464438,0.9922088052201307,1.3197985768318177,0.9703125083606788,1.8685020989586831,0.435,0.03812055662274361,0.0,0.0,0.0,1.3197985768318177,1.6279976122284763,0.9703125083606788,5.125850933398165e-124,-0.9922088052201307,4.5643044535033485e-181,0.9336264470464438,1.8685020989586831,0.435,,,,,,,,,,
